3.723074365283620679e+00 1.661577049159666686e+01 1.000000000000000000e+00
4.235266930123744444e+00 1.432898903521957479e+01 1.000000000000000000e+00
4.024187565696043301e+00 1.702347148250237296e+01 1.000000000000000000e+00
3.048040087371111539e+00 1.198437916901013978e+01 1.000000000000000000e+00
1.438958248272395490e+00 6.674324138475163259e+00 1.000000000000000000e+00
4.794557539523603751e+00 1.530303999030358497e+01 1.000000000000000000e+00
3.794049438218281889e+00 1.314353128323391218e+01 1.000000000000000000e+00
3.600102155138787730e+00 1.705421975854061145e+01 1.000000000000000000e+00
3.369812776878531313e+00 1.511476247566092468e+01 1.000000000000000000e+00
4.277673576976665615e+00 1.642324910816225270e+01 1.000000000000000000e+00
1.950917923185319758e+00 8.472176250357369653e+00 1.000000000000000000e+00
1.364751567128070775e+00 2.902695594588910577e+00 1.000000000000000000e+00
4.311438055955068904e+00 1.842111501783396577e+01 1.000000000000000000e+00
1.256577075401198229e+00 7.034830238755869658e+00 1.000000000000000000e+00
3.968107594923649728e+00 1.699998694655781506e+01 1.000000000000000000e+00
1.905833107771473411e+00 1.155560227022279207e+01 1.000000000000000000e+00
4.671535623334219345e+00 8.497012972235535244e+01 0.000000000000000000e+00
5.153630428746005521e+00 1.008324263392910183e+02 0.000000000000000000e+00
6.411281899250871774e+00 1.255045160594311824e+02 0.000000000000000000e+00
7.740869917514209497e+00 1.590953932747345902e+02 0.000000000000000000e+00
6.604704574952936724e+00 1.309845920125887062e+02 0.000000000000000000e+00
7.538756214525160537e+00 1.434902292557416104e+02 0.000000000000000000e+00
4.275945874609041297e+00 8.313680177119258019e+01 0.000000000000000000e+00
6.713905131026097095e+00 1.378053514185065467e+02 0.000000000000000000e+00
5.879823569525619575e+00 1.195217978520145721e+02 0.000000000000000000e+00
7.510937678785916560e+00 1.455415016738654401e+02 0.000000000000000000e+00
7.462977511036400280e+00 1.488880023016251357e+02 0.000000000000000000e+00
7.843390287503939184e+00 1.499088236318441432e+02 0.000000000000000000e+00
6.372503605379468361e+00 1.209169336374388308e+02 0.000000000000000000e+00
5.511959960227894584e+00 1.231199983669113038e+02 0.000000000000000000e+00
4.717237477312837157e+00 8.955097325629543548e+01 0.000000000000000000e+00
7.995254106006560058e+00 1.585197816311976169e+02 0.000000000000000000e+00
6.945206173173395392e+00 1.376337173111511163e+02 0.000000000000000000e+00
7.494915194364598854e+00 1.504304110085900845e+02 0.000000000000000000e+00
6.809456383249051115e+00 1.345931908545681210e+02 0.000000000000000000e+00
6.928988222109520478e+00 1.328323965990043689e+02 0.000000000000000000e+00
3.466221955637637908e+00 5.800474752752221974e+01 0.000000000000000000e+00
4.740786464332884975e+00 9.508000044171843967e+01 0.000000000000000000e+00
6.924299228243287807e+00 1.397771015410606879e+02 0.000000000000000000e+00
3.179929428798803137e+00 7.053209468015472794e+01 0.000000000000000000e+00
6.412544524476579966e+00 1.265645143729626483e+02 0.000000000000000000e+00
7.885673838361161536e+00 1.528054390441365911e+02 0.000000000000000000e+00
4.352253227163435767e+00 8.279163377361541620e+01 0.000000000000000000e+00
4.838765505024611890e+00 8.653949372232672488e+01 0.000000000000000000e+00
4.332072933623358324e+00 8.960518664786879128e+01 0.000000000000000000e+00
5.664404150790207204e+00 1.150243742776624600e+02 0.000000000000000000e+00
3.352960869629821428e+00 7.189779807310074489e+01 0.000000000000000000e+00
6.263502289119223576e+00 1.212443994171235175e+02 0.000000000000000000e+00
4.590263161638738154e+00 9.622236874024370934e+01 0.000000000000000000e+00
7.674180843219772896e+00 1.474186390622545559e+02 0.000000000000000000e+00
7.019797393429863419e+00 1.328119038727982684e+02 0.000000000000000000e+00
3.009729057938134833e+00 5.224012289070041248e+01 0.000000000000000000e+00
3.718819611270747671e+00 8.115507862320521326e+01 0.000000000000000000e+00
5.172874204714110746e+00 9.845475271417276986e+01 0.000000000000000000e+00
6.224796362628101321e+00 1.235393162232957565e+02 0.000000000000000000e+00
6.865315665262034628e+00 1.318294171229326537e+02 0.000000000000000000e+00
3.816860818176174064e+00 7.308924697505541701e+01 0.000000000000000000e+00
6.392366931969595711e+00 1.198564654331767940e+02 0.000000000000000000e+00
7.616128594463821955e+00 1.543046523375077186e+02 0.000000000000000000e+00
3.104250588618421514e+00 6.409562569837113699e+01 0.000000000000000000e+00
6.637057082726984802e+00 1.379836541767151346e+02 0.000000000000000000e+00
3.381124766105567225e+00 6.773747839825001904e+01 0.000000000000000000e+00
7.972162769963388129e+00 1.543298408906022416e+02 0.000000000000000000e+00
5.074882712124340500e+00 1.052127004128297472e+02 0.000000000000000000e+00
7.827397733142248626e+00 1.522210512745296853e+02 0.000000000000000000e+00
5.186181235146879231e+00 9.092489024231228711e+01 0.000000000000000000e+00
6.958507049463708682e+00 1.330786498209979243e+02 0.000000000000000000e+00
4.263564748068128907e+00 8.683152727440295848e+01 0.000000000000000000e+00
7.692083922294150611e+00 1.493110889575788462e+02 0.000000000000000000e+00
5.081609056989854878e+00 1.036460479128595580e+02 0.000000000000000000e+00
6.579229683578530441e+00 1.326539532226140636e+02 0.000000000000000000e+00
6.655251094312832905e+00 1.363758929005909124e+02 0.000000000000000000e+00
7.827435715047865727e+00 1.533511980544965354e+02 0.000000000000000000e+00
3.843341569058352114e+00 7.654103824735092587e+01 0.000000000000000000e+00
5.512387900015630393e+00 1.076871926761921827e+02 0.000000000000000000e+00
6.351107134451758895e+00 1.376539509931878627e+02 0.000000000000000000e+00
5.638565535991742372e+00 1.116316531760629402e+02 0.000000000000000000e+00
7.172229334411607482e+00 1.435282022865281135e+02 0.000000000000000000e+00
3.980969651683151866e+00 7.258016987331554049e+01 0.000000000000000000e+00
4.990665741507898545e+00 1.018443819907347176e+02 0.000000000000000000e+00
7.875173304386321682e+00 1.528619363581643142e+02 0.000000000000000000e+00
4.433602240470332134e+00 7.696009946162246251e+01 0.000000000000000000e+00
3.202005634200089101e+00 5.484283859407072015e+01 0.000000000000000000e+00
5.866960897875452829e+00 1.175504886415516097e+02 0.000000000000000000e+00
4.758535712515668870e+00 9.381178497171147512e+01 0.000000000000000000e+00
3.395765414221354028e+00 6.384295547673051630e+01 0.000000000000000000e+00
6.512830803672529534e+00 1.228194821459518948e+02 0.000000000000000000e+00
3.634744007224998352e+00 7.073932212032723044e+01 0.000000000000000000e+00
3.002772181192854717e+00 5.365274319186244867e+01 0.000000000000000000e+00
6.967529678160864215e+00 1.406937502069051220e+02 0.000000000000000000e+00
5.699215762056527801e+00 1.073139634009672250e+02 0.000000000000000000e+00
7.397398889014928258e+00 1.502534473586682964e+02 0.000000000000000000e+00
3.132790262869595832e+00 5.491923163525665075e+01 0.000000000000000000e+00
6.599183206325812456e+00 1.252787175692275810e+02 0.000000000000000000e+00
5.902283632310944661e+00 1.159459888974955390e+02 0.000000000000000000e+00
4.689438279868701542e+00 9.820087651676517737e+01 0.000000000000000000e+00
7.829642796594407095e+00 1.567242933475200743e+02 0.000000000000000000e+00
3.702313866335983583e+00 6.441247108477219285e+01 0.000000000000000000e+00
3.337776749551214728e+00 6.530604913839287917e+01 0.000000000000000000e+00
6.184975848010144439e+00 1.230536764557888034e+02 0.000000000000000000e+00
4.556944681678757547e+00 8.962259493199769622e+01 0.000000000000000000e+00
4.062710272541997014e+00 7.765598707148441804e+01 0.000000000000000000e+00
3.384851218325765299e+00 6.845420055896538258e+01 0.000000000000000000e+00
5.881464924054407462e+00 1.132372122714903497e+02 0.000000000000000000e+00
4.198621046900522735e+00 8.413049521405345388e+01 0.000000000000000000e+00
6.412943501424739345e+00 1.260363332381165122e+02 0.000000000000000000e+00
3.099460351755745968e+00 5.392816339620716803e+01 0.000000000000000000e+00
7.823033122706205766e+00 1.654079730595739761e+02 0.000000000000000000e+00
7.887975266054620960e+00 1.518441299648559379e+02 0.000000000000000000e+00
3.188404222747919459e+00 6.360232859982841802e+01 0.000000000000000000e+00
7.621380267111931062e+00 1.538294483915545925e+02 0.000000000000000000e+00
6.050867045258698340e+00 1.143493228808954285e+02 0.000000000000000000e+00
3.757842906380553849e+00 7.832561332342531557e+01 0.000000000000000000e+00
3.643928185346838600e+00 6.956852379977861744e+01 0.000000000000000000e+00
4.725025580223906729e+00 9.260613049645290573e+01 0.000000000000000000e+00
4.566680030749223462e+00 9.382414581191937941e+01 0.000000000000000000e+00
